==================================================================
fastsimcoal started on 26/06/2025 at 16:01:54

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
8366	1	data unknown	2495.36	0	0
8367	1	data unknown	1256.88	0	0
8368	1	data unknown	339.867	0	0
8369	1	data unknown	179.985	0	0
8370	1	data unknown	2795.47	0	0
8371	1	data unknown	4411.17	0	0
8372	1	data unknown	908.508	0	0
8373	1	data unknown	3354.58	0	0
8374	1	data unknown	5384.48	0	0
8375	1	data unknown	2866.83	0	0
8376	1	data unknown	2984.12	0	0
8377	1	data unknown	4169.78	0	0
8378	1	data unknown	4401.15	0	0
8379	1	data unknown	4261.96	0	0
8380	1	data unknown	86.1588	0	0
8381	1	data unknown	2502.07	0	0
8382	1	data unknown	884.888	0	0
8383	1	data unknown	457.291	0	0
8384	1	data unknown	858.154	0	0
8385	1	data unknown	3234.77	0	0
8386	1	data unknown	975.624	0	0
8387	1	data unknown	1659.35	0	0
8388	1	data unknown	2350.92	0	0
8389	1	data unknown	1518.16	0	0
8390	1	data unknown	1216.49	0	0
8391	1	data unknown	763.969	0	0
8392	1	data unknown	3157.79	0	0
8393	1	data unknown	1009.12	0	0
8394	1	data unknown	1098.56	0	0
8395	1	data unknown	765.991	0	0
8396	1	data unknown	2199.09	0	0
8397	1	data unknown	7.23267	0	0
8398	1	data unknown	1190.9	0	0
8399	1	data unknown	504.555	0	0
8400	1	data unknown	352.234	0	0
8401	1	data unknown	1837.71	0	0
8402	1	data unknown	1752.86	0	0
8403	1	data unknown	266.426	0	0
8404	1	data unknown	958	0	0
8405	1	data unknown	3309.23	0	0
8406	1	data unknown	18.9896	0	0
8407	1	data unknown	2201.67	0	0
8408	1	data unknown	151.611	0	0
8409	1	data unknown	977.02	0	0
8410	1	data unknown	452.072	0	0
8411	1	data unknown	2279.53	0	0
8412	1	data unknown	2853.92	0	0
8413	1	data unknown	3435.92	0	0
8414	1	data unknown	2.0752	0	0
8415	1	data unknown	1038.08	0	0
8416	1	data unknown	1390.27	0	0
8417	1	data unknown	7345.95	0	0
8418	1	data unknown	125.626	0	0
8419	1	data unknown	1194.37	0	0
8420	1	data unknown	5274.24	0	0
8421	1	data unknown	3592.62	0	0
8422	1	data unknown	253.029	0	0
8423	1	data unknown	592.407	0	0
8424	1	data unknown	92.5293	0	0
8425	1	data unknown	3188.71	0	0
8426	1	data unknown	1099.28	0	0
8427	1	data unknown	5.67627	0	0
8428	1	data unknown	4728.14	0	0
8429	1	data unknown	1738.78	0	0
8430	1	data unknown	658.508	0	0
8431	1	data unknown	1603.09	0	0
8432	1	data unknown	1513.15	0	0
8433	1	data unknown	8398.35	0	0
8434	1	data unknown	2517.79	0	0
8435	1	data unknown	2878.48	0	0
8436	1	data unknown	645.943	0	0
8437	1	data unknown	222.153	0	0
8438	1	data unknown	1966.96	0	0
8439	1	data unknown	3548.26	0	0
8440	1	data unknown	3913.22	0	0
8441	1	data unknown	315.544	0	0
8442	1	data unknown	227.638	0	0
8443	1	data unknown	860.054	0	0
8444	1	data unknown	3762.25	0	0
8445	1	data unknown	704.72	0	0
8446	1	data unknown	1465.7	0	0
8447	1	data unknown	397.652	0	0
8448	1	data unknown	4095.94	0	0
8449	1	data unknown	3870.35	0	0
8450	1	data unknown	1250.66	0	0
8451	1	data unknown	6232.02	0	0
8452	1	data unknown	2928.49	0	0
8453	1	data unknown	1279.59	0	0
8454	1	data unknown	3983.9	0	0
8455	1	data unknown	416.557	0	0
8456	1	data unknown	2725.47	0	0
8457	1	data unknown	1290.87	0	0
8458	1	data unknown	1208.53	0	0
8459	1	data unknown	2252.81	0	0
8460	1	data unknown	1905.1	0	0
8461	1	data unknown	1465.35	0	0
8462	1	data unknown	586.334	0	0
8463	1	data unknown	98.0682	0	0
8464	1	data unknown	1249.11	0	0
8465	1	data unknown	2174.68	0	0
8466	1	data unknown	817.024	0	0
8467	1	data unknown	4456.99	0	0
8468	1	data unknown	4248.61	0	0
8469	1	data unknown	317.474	0	0
8470	1	data unknown	5141.39	0	0
8471	1	data unknown	1874.37	0	0
8472	1	data unknown	71.7392	0	0
8473	1	data unknown	2839.26	0	0
8474	1	data unknown	479.469	0	0
8475	1	data unknown	240.692	0	0
8476	1	data unknown	1863.69	0	0
8477	1	data unknown	2240.85	0	0
8478	1	data unknown	698.227	0	0
8479	1	data unknown	656.471	0	0
8480	1	data unknown	1355.58	0	0
8481	1	data unknown	104.317	0	0
8482	1	data unknown	828.735	0	0
8483	1	data unknown	540.352	0	0
8484	1	data unknown	828.827	0	0
8485	1	data unknown	432.518	0	0
8486	1	data unknown	3331.92	0	0
8487	1	data unknown	455.482	0	0
8488	1	data unknown	1279.63	0	0
8489	1	data unknown	2909.19	0	0
8490	1	data unknown	108.345	0	0
8491	1	data unknown	138.359	0	0
8492	1	data unknown	820.045	0	0
8493	1	data unknown	3482.32	0	0
8494	1	data unknown	818.108	0	0
8495	1	data unknown	450.264	0	0
8496	1	data unknown	1044.33	0	0
8497	1	data unknown	1265.57	0	0
8498	1	data unknown	1188.05	0	0
8499	1	data unknown	6713.18	0	0
8500	1	data unknown	1461.86	0	0
8501	1	data unknown	1948.49	0	0
8502	1	data unknown	379.028	0	0
8503	1	data unknown	2231.77	0	0
8504	1	data unknown	257.507	0	0
8505	1	data unknown	513.054	0	0
8506	1	data unknown	287.926	0	0
8507	1	data unknown	1122.7	0	0
8508	1	data unknown	6000.66	0	0
8509	1	data unknown	470.093	0	0
8510	1	data unknown	1199.68	0	0
8511	1	data unknown	122.902	0	0
8512	1	data unknown	626.984	0	0
8513	1	data unknown	2472.16	0	0
8514	1	data unknown	1557.87	0	0
8515	1	data unknown	8563.26	0	0
8516	1	data unknown	1298.59	0	0
8517	1	data unknown	1932.25	0	0
8518	1	data unknown	414.223	0	0
8519	1	data unknown	697.029	0	0
8520	1	data unknown	1923.65	0	0
8521	1	data unknown	681.282	0	0
8522	1	data unknown	2512.86	0	0
8523	1	data unknown	18.0359	0	0
8524	1	data unknown	1205.47	0	0
8525	1	data unknown	681.03	0	0
8526	1	data unknown	1391.53	0	0
8527	1	data unknown	143.776	0	0
8528	1	data unknown	830.17	0	0
8529	1	data unknown	1890.77	0	0
8530	1	data unknown	1398.32	0	0
8531	1	data unknown	211.052	0	0
8532	1	data unknown	3965.23	0	0
8533	1	data unknown	1442.5	0	0
8534	1	data unknown	1822.15	0	0
8535	1	data unknown	2823.74	0	0
8536	1	data unknown	2977.33	0	0
8537	1	data unknown	2.25067	0	0
8538	1	data unknown	6711.45	0	0
8539	1	data unknown	7470.05	0	0
8540	1	data unknown	390.579	0	0
8541	1	data unknown	1728.54	0	0
8542	1	data unknown	5824.75	0	0
8543	1	data unknown	365.044	0	0
8544	1	data unknown	124.527	0	0
8545	1	data unknown	1072.7	0	0
8546	1	data unknown	3473.63	0	0
8547	1	data unknown	316.277	0	0
8548	1	data unknown	1676.49	0	0
8549	1	data unknown	1825.46	0	0
8550	1	data unknown	1975.62	0	0
8551	1	data unknown	2771.42	0	0
8552	1	data unknown	560.776	0	0
8553	1	data unknown	631.447	0	0
8554	1	data unknown	4979.41	0	0
8555	1	data unknown	931.458	0	0
8556	1	data unknown	4279.1	0	0
8557	1	data unknown	1892.59	0	0
8558	1	data unknown	507.66	0	0
8559	1	data unknown	4415.95	0	0
8560	1	data unknown	253.67	0	0
8561	1	data unknown	1921.67	0	0
8562	1	data unknown	2694.94	0	0
8563	1	data unknown	2631.08	0	0
8564	1	data unknown	319.931	0	0
8565	1	data unknown	1694.66	0	0
8566	1	data unknown	1496.78	0	0
8567	1	data unknown	2745.19	0	0
8568	1	data unknown	1648.9	0	0
8569	1	data unknown	4081.89	0	0
8570	1	data unknown	930.801	0	0
8571	1	data unknown	411.621	0	0
8572	1	data unknown	936.05	0	0
8573	1	data unknown	1642.85	0	0
8574	1	data unknown	610.504	0	0
8575	1	data unknown	74.1196	0	0
8576	1	data unknown	7578.51	0	0
8577	1	data unknown	2571.8	0	0
8578	1	data unknown	8351.49	0	0
8579	1	data unknown	2041.65	0	0
8580	1	data unknown	648.109	0	0
8581	1	data unknown	1497.77	0	0
8582	1	data unknown	4563.86	0	0
8583	1	data unknown	854.195	0	0
8584	1	data unknown	281.143	0	0
8585	1	data unknown	3887.08	0	0
8586	1	data unknown	3118.06	0	0
8587	1	data unknown	325.058	0	0
8588	1	data unknown	929.085	0	0
8589	1	data unknown	537.071	0	0
8590	1	data unknown	549.866	0	0
8591	1	data unknown	4904.11	0	0
8592	1	data unknown	168.587	0	0
8593	1	data unknown	702.782	0	0
8594	1	data unknown	2290.7	0	0
8595	1	data unknown	576.691	0	0
8596	1	data unknown	953.636	0	0
8597	1	data unknown	869.171	0	0
8598	1	data unknown	1267.57	0	0
8599	1	data unknown	3042.2	0	0
8600	1	data unknown	233.353	0	0
8601	1	data unknown	2195.5	0	0
8602	1	data unknown	173.096	0	0
8603	1	data unknown	2036.48	0	0
8604	1	data unknown	2219.07	0	0
8605	1	data unknown	1731.09	0	0
8606	1	data unknown	3898.46	0	0
8607	1	data unknown	482.75	0	0
8608	1	data unknown	397.903	0	0
8609	1	data unknown	1514.4	0	0
8610	1	data unknown	1620.51	0	0
8611	1	data unknown	959.908	0	0
8612	1	data unknown	1331.18	0	0
8613	1	data unknown	1159.7	0	0
8614	1	data unknown	2338.39	0	0
8615	1	data unknown	994.72	0	0
8616	1	data unknown	1271.87	0	0
8617	1	data unknown	2422.43	0	0
8618	1	data unknown	502.213	0	0
8619	1	data unknown	867.424	0	0
8620	1	data unknown	745.773	0	0
8621	1	data unknown	4267.92	0	0
8622	1	data unknown	3857.65	0	0
8623	1	data unknown	903.557	0	0
8624	1	data unknown	128.25	0	0
8625	1	data unknown	751.778	0	0
8626	1	data unknown	1216.44	0	0
8627	1	data unknown	3493.47	0	0
8628	1	data unknown	4667.05	0	0
8629	1	data unknown	211.319	0	0
8630	1	data unknown	6654.63	0	0
8631	1	data unknown	269.31	0	0
8632	1	data unknown	5641.13	0	0
8633	1	data unknown	27.6718	0	0
8634	1	data unknown	627.167	0	0
8635	1	data unknown	808.632	0	0
8636	1	data unknown	4057.13	0	0
8637	1	data unknown	3870.79	0	0
8638	1	data unknown	2239.68	0	0
8639	1	data unknown	2055.31	0	0
8640	1	data unknown	972.359	0	0
8641	1	data unknown	2777.72	0	0
8642	1	data unknown	1268.26	0	0
8643	1	data unknown	1553.95	0	0
8644	1	data unknown	1341.39	0	0
8645	1	data unknown	4028.98	0	0
8646	1	data unknown	116.394	0	0
8647	1	data unknown	1065.86	0	0
8648	1	data unknown	119.53	0	0
8649	1	data unknown	1395.94	0	0
8650	1	data unknown	242.531	0	0
8651	1	data unknown	1677.88	0	0
8652	1	data unknown	142.998	0	0
8653	1	data unknown	2881.92	0	0
8654	1	data unknown	736.687	0	0
8655	1	data unknown	1502.28	0	0
8656	1	data unknown	150.635	0	0
8657	1	data unknown	462.761	0	0
8658	1	data unknown	141.113	0	0
8659	1	data unknown	697.548	0	0
8660	1	data unknown	425.072	0	0
8661	1	data unknown	523.72	0	0
8662	1	data unknown	4798.97	0	0
8663	1	data unknown	1036.82	0	0
8664	1	data unknown	1754.1	0	0
8665	1	data unknown	432.77	0	0
8666	1	data unknown	2261.87	0	0
8667	1	data unknown	78.3997	0	0
8668	1	data unknown	785.98	0	0
8669	1	data unknown	35.9268	0	0
8670	1	data unknown	685.89	0	0
8671	1	data unknown	449.181	0	0
8672	1	data unknown	1474.14	0	0
8673	1	data unknown	21.1945	0	0
8674	1	data unknown	1862.98	0	0
8675	1	data unknown	1667.58	0	0
8676	1	data unknown	197.701	0	0
8677	1	data unknown	650.314	0	0
8678	1	data unknown	979.63	0	0
8679	1	data unknown	1047.19	0	0
8680	1	data unknown	3178.02	0	0
8681	1	data unknown	3300.71	0	0
8682	1	data unknown	1545.34	0	0
8683	1	data unknown	1203.11	0	0
8684	1	data unknown	1471.1	0	0
8685	1	data unknown	345.116	0	0
8686	1	data unknown	812.431	0	0
8687	1	data unknown	1133.34	0	0
8688	1	data unknown	224.861	0	0
8689	1	data unknown	1362.86	0	0
8690	1	data unknown	4710.97	0	0
8691	1	data unknown	3281.03	0	0
8692	1	data unknown	1544.65	0	0
8693	1	data unknown	4501.05	0	0
8694	1	data unknown	2544.99	0	0
8695	1	data unknown	3273.18	0	0
8696	1	data unknown	3495.82	0	0
8697	1	data unknown	2591.09	0	0
8698	1	data unknown	4597.85	0	0
8699	1	data unknown	857.246	0	0
8700	1	data unknown	1546.81	0	0
8701	1	data unknown	202.812	0	0
8702	1	data unknown	515.198	0	0
8703	1	data unknown	140.724	0	0
8704	1	data unknown	1438.26	0	0
8705	1	data unknown	743.69	0	0
8706	1	data unknown	63.9801	0	0
8707	1	data unknown	1773.67	0	0
8708	1	data unknown	1985.98	0	0
8709	1	data unknown	3739.72	0	0
8710	1	data unknown	1995.61	0	0
8711	1	data unknown	4133.69	0	0
8712	1	data unknown	1193.63	0	0
8713	1	data unknown	345.238	0	0
8714	1	data unknown	1731.55	0	0
8715	1	data unknown	621.284	0	0
8716	1	data unknown	7065.01	0	0
8717	1	data unknown	203.354	0	0
8718	1	data unknown	149.879	0	0
8719	1	data unknown	483.612	0	0
8720	1	data unknown	5387.96	0	0
8721	1	data unknown	2994.85	0	0
8722	1	data unknown	217.484	0	0
8723	1	data unknown	2335.69	0	0
8724	1	data unknown	556.19	0	0
8725	1	data unknown	3661.83	0	0
8726	1	data unknown	904.8	0	0
8727	1	data unknown	293.343	0	0
8728	1	data unknown	1558.23	0	0
8729	1	data unknown	1637.84	0	0
8730	1	data unknown	233.284	0	0
8731	1	data unknown	892.632	0	0
8732	1	data unknown	2306.15	0	0
8733	1	data unknown	628.349	0	0
8734	1	data unknown	2837.45	0	0
8735	1	data unknown	5.40161	0	0
8736	1	data unknown	3399.77	0	0
8737	1	data unknown	333.931	0	0
8738	1	data unknown	1792.11	0	0
8739	1	data unknown	920.647	0	0
8740	1	data unknown	369.247	0	0
8741	1	data unknown	2600.48	0	0
8742	1	data unknown	6321.64	0	0
8743	1	data unknown	1737.4	0	0
8744	1	data unknown	4997.86	0	0
8745	1	data unknown	503.761	0	0
8746	1	data unknown	82.756	0	0
8747	1	data unknown	769.447	0	0
8748	1	data unknown	6267.62	0	0
8749	1	data unknown	717.606	0	0
8750	1	data unknown	317.429	0	0
8751	1	data unknown	1133.96	0	0
8752	1	data unknown	2770.62	0	0
8753	1	data unknown	1513.81	0	0
8754	1	data unknown	1339.56	0	0
8755	1	data unknown	439.545	0	0
8756	1	data unknown	4298.39	0	0
8757	1	data unknown	625.343	0	0
8758	1	data unknown	676.506	0	0
8759	1	data unknown	1783.13	0	0
8760	1	data unknown	2799.09	0	0
8761	1	data unknown	2442.11	0	0
8762	1	data unknown	408.47	0	0
8763	1	data unknown	1727.26	0	0
8764	1	data unknown	711.22	0	0
8765	1	data unknown	6166.76	0	0
8766	1	data unknown	9539.87	0	0
8767	1	data unknown	4386.79	0	0
8768	1	data unknown	81.1615	0	0
8769	1	data unknown	4000.28	0	0
8770	1	data unknown	974.091	0	0
8771	1	data unknown	936.92	0	0
8772	1	data unknown	6169.22	0	0
8773	1	data unknown	715.485	0	0
8774	1	data unknown	975.235	0	0
8775	1	data unknown	584	0	0
8776	1	data unknown	5278.52	0	0
8777	1	data unknown	3261.88	0	0
8778	1	data unknown	1713.64	0	0
8779	1	data unknown	842.644	0	0
8780	1	data unknown	2581.21	0	0
8781	1	data unknown	1770.84	0	0
8782	1	data unknown	658.913	0	0
8783	1	data unknown	426.72	0	0
8784	1	data unknown	4695.73	0	0
8785	1	data unknown	3749.24	0	0
8786	1	data unknown	1111.41	0	0
8787	1	data unknown	67.276	0	0
8788	1	data unknown	881.561	0	0
8789	1	data unknown	179.26	0	0
8790	1	data unknown	2.2583	0	0
8791	1	data unknown	75.5081	0	0
8792	1	data unknown	2938.8	0	0
8793	1	data unknown	325.455	0	0
8794	1	data unknown	581.032	0	0
8795	1	data unknown	1416.89	0	0
8796	1	data unknown	1974.95	0	0
8797	1	data unknown	9089.35	0	0
8798	1	data unknown	1409.71	0	0
8799	1	data unknown	37.323	0	0
8800	1	data unknown	781.342	0	0
8801	1	data unknown	920.334	0	0
8802	1	data unknown	3052.94	0	0
8803	1	data unknown	1450.13	0	0
8804	1	data unknown	4154.51	0	0
8805	1	data unknown	713.287	0	0
8806	1	data unknown	385.811	0	0
8807	1	data unknown	3504.68	0	0
8808	1	data unknown	577.11	0	0
8809	1	data unknown	435.692	0	0
8810	1	data unknown	3362.51	0	0
8811	1	data unknown	1696.61	0	0
8812	1	data unknown	4996.47	0	0
8813	1	data unknown	21.6827	0	0
8814	1	data unknown	3600.93	0	0
8815	1	data unknown	902.016	0	0
8816	1	data unknown	1706.66	0	0
8817	1	data unknown	1281.01	0	0
8818	1	data unknown	8240.67	0	0
8819	1	data unknown	2749.84	0	0
8820	1	data unknown	1021.99	0	0
8821	1	data unknown	354.836	0	0
8822	1	data unknown	3442.72	0	0
8823	1	data unknown	1284.26	0	0
8824	1	data unknown	2312.12	0	0
8825	1	data unknown	1992.54	0	0
8826	1	data unknown	1256.92	0	0
8827	1	data unknown	194.305	0	0
8828	1	data unknown	564.491	0	0
8829	1	data unknown	1935.65	0	0
8830	1	data unknown	1293.62	0	0
8831	1	data unknown	2445.87	0	0
8832	1	data unknown	935.89	0	0
8833	1	data unknown	771.278	0	0
8834	1	data unknown	240.227	0	0
8835	1	data unknown	242.844	0	0
8836	1	data unknown	1391.3	0	0
8837	1	data unknown	1176.92	0	0
8838	1	data unknown	2297.2	0	0
8839	1	data unknown	965.149	0	0
8840	1	data unknown	2384.89	0	0
8841	1	data unknown	1377.88	0	0
8842	1	data unknown	546.318	0	0
8843	1	data unknown	305.336	0	0
8844	1	data unknown	3032.74	0	0
8845	1	data unknown	3578.97	0	0
8846	1	data unknown	290.779	0	0
8847	1	data unknown	3550.01	0	0
8848	1	data unknown	1254.69	0	0
8849	1	data unknown	4322.65	0	0
8850	1	data unknown	1294.4	0	0
8851	1	data unknown	2620.67	0	0
8852	1	data unknown	243.118	0	0
8853	1	data unknown	5605.03	0	0
8854	1	data unknown	2278.15	0	0
8855	1	data unknown	1755.53	0	0
8856	1	data unknown	2374.74	0	0
8857	1	data unknown	1298.55	0	0
8858	1	data unknown	1023.9	0	0
8859	1	data unknown	3656.49	0	0
8860	1	data unknown	1192.99	0	0
8861	1	data unknown	885.147	0	0
8862	1	data unknown	2125.27	0	0
8863	1	data unknown	1489.68	0	0
8864	1	data unknown	507.896	0	0
8865	1	data unknown	1025.98	0	0
8866	1	data unknown	1065.15	0	0
8867	1	data unknown	226.753	0	0
8868	1	data unknown	902.016	0	0
8869	1	data unknown	4553.34	0	0
8870	1	data unknown	2415.52	0	0
8871	1	data unknown	595.459	0	0
8872	1	data unknown	366.501	0	0
8873	1	data unknown	38.7878	0	0
8874	1	data unknown	985.077	0	0
8875	1	data unknown	579.193	0	0
8876	1	data unknown	2537.41	0	0
8877	1	data unknown	502.609	0	0
8878	1	data unknown	3825.84	0	0
8879	1	data unknown	495.621	0	0
8880	1	data unknown	221.725	0	0
8881	1	data unknown	1667.54	0	0
8882	1	data unknown	805.191	0	0
8883	1	data unknown	1449.94	0	0
8884	1	data unknown	2235.09	0	0
8885	1	data unknown	1898.52	0	0
8886	1	data unknown	362.267	0	0
8887	1	data unknown	8063.42	0	0
8888	1	data unknown	1324.56	0	0
8889	1	data unknown	3745.66	0	0
8890	1	data unknown	454.468	0	0
8891	1	data unknown	1675.31	0	0
8892	1	data unknown	334.488	0	0
8893	1	data unknown	1980.67	0	0
8894	1	data unknown	281.708	0	0
8895	1	data unknown	1387.31	0	0
8896	1	data unknown	2906.46	0	0
8897	1	data unknown	506.668	0	0
8898	1	data unknown	10.0937	0	0
8899	1	data unknown	290.26	0	0
8900	1	data unknown	576.454	0	0
8901	1	data unknown	1258.72	0	0
8902	1	data unknown	3893.8	0	0
8903	1	data unknown	773.521	0	0
8904	1	data unknown	5789.14	0	0
8905	1	data unknown	2827.76	0	0
8906	1	data unknown	125.61	0	0
8907	1	data unknown	331.558	0	0
8908	1	data unknown	122.787	0	0
8909	1	data unknown	995.499	0	0
8910	1	data unknown	1965.11	0	0
8911	1	data unknown	2345.78	0	0
8912	1	data unknown	1608.47	0	0
8913	1	data unknown	1128.62	0	0
8914	1	data unknown	296.082	0	0
8915	1	data unknown	3086.39	0	0
8916	1	data unknown	1937.71	0	0
8917	1	data unknown	1264.55	0	0
8918	1	data unknown	123.009	0	0
8919	1	data unknown	4839.71	0	0
8920	1	data unknown	4684.38	0	0
8921	1	data unknown	165.436	0	0
8922	1	data unknown	2379.91	0	0
8923	1	data unknown	1316.75	0	0
8924	1	data unknown	81.5506	0	0
8925	1	data unknown	365.746	0	0
8926	1	data unknown	4341.21	0	0
8927	1	data unknown	910.835	0	0
8928	1	data unknown	963.005	0	0
8929	1	data unknown	5813.78	0	0
8930	1	data unknown	14.5569	0	0
8931	1	data unknown	12206.4	0	0
8932	1	data unknown	847.717	0	0
8933	1	data unknown	1147.38	0	0
8934	1	data unknown	2187.52	0	0
8935	1	data unknown	2973.83	0	0
8936	1	data unknown	347.725	0	0
8937	1	data unknown	3005.62	0	0
8938	1	data unknown	1408.23	0	0
8939	1	data unknown	1218.36	0	0
8940	1	data unknown	2319.22	0	0
8941	1	data unknown	2170.57	0	0
8942	1	data unknown	1490.56	0	0
8943	1	data unknown	60.0739	0	0
8944	1	data unknown	1907.1	0	0
8945	1	data unknown	66.925	0	0
8946	1	data unknown	1269.87	0	0
8947	1	data unknown	1237.96	0	0
8948	1	data unknown	300.797	0	0
8949	1	data unknown	1347.72	0	0
8950	1	data unknown	1741.1	0	0
8951	1	data unknown	867.393	0	0
8952	1	data unknown	679.543	0	0
8953	1	data unknown	816.658	0	0
8954	1	data unknown	1716.16	0	0
8955	1	data unknown	1308.72	0	0
8956	1	data unknown	1418.88	0	0
8957	1	data unknown	1976.73	0	0
8958	1	data unknown	3781.39	0	0
8959	1	data unknown	9819.29	0	0
8960	1	data unknown	1690.26	0	0
8961	1	data unknown	499.603	0	0
8962	1	data unknown	7130.22	0	0
8963	1	data unknown	312.218	0	0
8964	1	data unknown	1100.9	0	0
8965	1	data unknown	1553.72	0	0
8966	1	data unknown	1519.66	0	0
8967	1	data unknown	1626.92	0	0
8968	1	data unknown	1088.3	0	0
8969	1	data unknown	1466.26	0	0
8970	1	data unknown	7665.2	0	0
8971	1	data unknown	2137.97	0	0
8972	1	data unknown	183.823	0	0
8973	1	data unknown	191.086	0	0
8974	1	data unknown	117.432	0	0
8975	1	data unknown	2594.7	0	0
8976	1	data unknown	1273.64	0	0
8977	1	data unknown	2978.41	0	0
8978	1	data unknown	209.824	0	0
8979	1	data unknown	1985.48	0	0
8980	1	data unknown	712.692	0	0
8981	1	data unknown	1510.6	0	0
8982	1	data unknown	161.041	0	0
8983	1	data unknown	2022.1	0	0
8984	1	data unknown	1636.64	0	0
8985	1	data unknown	2054.83	0	0
8986	1	data unknown	38.5284	0	0
8987	1	data unknown	608.955	0	0
8988	1	data unknown	3574.21	0	0
8989	1	data unknown	4216.26	0	0
8990	1	data unknown	941.566	0	0
8991	1	data unknown	5810.95	0	0
8992	1	data unknown	2791.41	0	0
8993	1	data unknown	2878.49	0	0
8994	1	data unknown	4148.73	0	0
8995	1	data unknown	394.463	0	0
8996	1	data unknown	4217.08	0	0
8997	1	data unknown	1191.02	0	0
8998	1	data unknown	1449.21	0	0
8999	1	data unknown	2317.95	0	0
9000	1	data unknown	1548.44	0	0
9001	1	data unknown	3669.76	0	0
9002	1	data unknown	4297.25	0	0
9003	1	data unknown	3673.35	0	0
9004	1	data unknown	139.931	0	0
9005	1	data unknown	3627.24	0	0
9006	1	data unknown	1706.29	0	0
9007	1	data unknown	2262.15	0	0
9008	1	data unknown	1284.46	0	0
9009	1	data unknown	388.466	0	0
9010	1	data unknown	2483.44	0	0
9011	1	data unknown	1702.92	0	0
9012	1	data unknown	0.823975	0	0
9013	1	data unknown	272.102	0	0
9014	1	data unknown	1867.85	0	0
9015	1	data unknown	354.561	0	0
9016	1	data unknown	271.721	0	0
9017	1	data unknown	239.83	0	0
9018	1	data unknown	1510.74	0	0
9019	1	data unknown	657.547	0	0
9020	1	data unknown	1465.43	0	0
9021	1	data unknown	2491.11	0	0
9022	1	data unknown	1564.26	0	0
9023	1	data unknown	1418.56	0	0
9024	1	data unknown	887.589	0	0
9025	1	data unknown	586.121	0	0
9026	1	data unknown	4586.3	0	0
9027	1	data unknown	1879.94	0	0
9028	1	data unknown	2929.89	0	0
9029	1	data unknown	1355	0	0
9030	1	data unknown	2767.85	0	0
9031	1	data unknown	1450.04	0	0
